label_num,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14
1,-0.07864807437618981,-0.09696253906372965,-0.0621179249610567,-0.06546906527360065,-0.024132801415923912,-0.06124084929118866,0.019927286962315365,-0.02651085681974201,0.03192609733534591,-0.03962070907292327,-0.024463660560627213,-0.1842478660585465,-0.18877818777640717,-0.04162873201447761,-0.0013300241029139636
1,-0.07491478055527262,-0.05634757924788482,-0.026194370709549185,-0.03387426492683369,-0.002693876197633443,-0.028065323981570904,0.018846046240922145,-0.014361500603885694,-0.01370443314348079,-0.0022781475682607903,0.005134428630338021,0.03075055503202965,-0.0057494274296132995,-0.019047718584239624,-0.00884028876951278
0,-0.029065464165677575,0.7535413297884311,-0.21239635837665774,-0.134646785845743,0.06460848794075563,-0.004920306383553171,-0.015778984606941444,-0.05522312854546537,-0.01925692506289893,-0.007428251744964795,0.006926543163655451,-0.012238013984239546,0.004489153996448763,0.0013824958904657262,-0.028178105856394093
1,-0.07492602076164427,-0.05785468723103288,-0.023559251195883205,-0.03508573505829933,-0.0001834958312887898,-0.026762828757185803,0.017241261391250467,-0.014004983459295491,-0.01479261510442194,0.0010676740613132392,0.0056782506751670335,0.03766896686467758,-0.004646983134558085,-0.01598899061585435,-0.00931088818058262
0,-0.05513384647965052,-0.06462977348253893,-0.051842876367788386,-0.006054516489144211,-0.03733928086403814,0.15011036144799686,-0.11676083564331478,0.08321896656869879,0.24502536067612612,-0.3218932442855102,0.2625243313149366,-0.004736711120653819,0.1947014207469404,-0.027137956162869403,-0.08106633733617946
1,-0.08292555734232188,-0.0905185423175165,-0.05917250602914809,-0.06743547641894539,-0.029309810771039398,-0.074012163054856,0.02056313197250948,-0.022318226088697796,0.020749663716189026,-0.026997363166575254,-0.02750972544297432,-0.1683859146438836,-0.1794462901130915,-0.03154517657145911,0.0028359928735074993
0,0.846732194875355,-0.05700137039618459,0.08628503697949176,-0.09823929216749801,0.06057181509934395,-0.13314509572858474,0.11162045383939806,-0.13694037456509367,-0.01920031779540179,-0.01828329107366472,0.033625538457580206,0.01380553351270675,0.04201502057898821,-0.0011560734713525285,-0.00713579273098969
0,0.377294363223331,0.06388354949044137,0.05303886644128893,0.046484089938404693,-0.04282325787395441,-0.05330920292549516,0.013337866191886899,-0.03472283260760183,0.12586875477322468,0.03353326835084206,-0.03244408487738145,0.029884610844015978,-0.06095821896470089,0.04914945838537445,-0.008247215038191886
0,0.2191299994266402,-0.015346938473349357,-0.028272596791262303,-0.00023680663447295713,0.0014209291242620618,0.08820895389788562,-0.10110949585917382,0.02282666755872026,-0.08774864202799083,0.0695571064012815,-0.011307162605840746,-0.03774741649929003,-0.0010105466570037806,0.014151570216138503,0.0444765238012649
0,-0.06605667317728274,-0.06835567570741635,-0.03257844629622476,-0.03795191676848474,0.005770924159217679,-0.01846942671754694,-0.0006489134797555334,-0.010390464619159557,-0.008821174605326203,-0.002349689887281831,0.007546042758225291,0.006537195810397123,-0.03035669230255082,-0.019966192560563947,0.008380015795032654
0,-0.008893210936876332,0.038002632525226065,0.0021956612123502552,0.024526495905798716,-0.05690116118357032,-0.022770687804291014,-0.04245800301951978,0.0340808641158365,0.13198591947104368,0.026261484166816035,-0.035478875084506915,-0.01494128592422466,-0.07769306139436817,0.06837553384877453,0.007196969980763516
0,-0.05385347688018728,-0.06454306595278554,-0.038189536117337344,-0.007587648417660056,-0.01609035884772081,0.048675366012865394,-0.03392995324144483,-0.03225269944695528,0.013558557724084794,-0.016298692224295325,-0.0037945387119755853,-0.004516244334762802,-0.050150923985200706,-0.008932140604313034,-0.029134679320430647
0,-0.13086989336839372,0.11572979276415622,0.43973377631479565,0.0010816160898092933,0.015522268508607225,0.013900522212061261,-0.0033073324943290352,-0.08090731122447849,0.034684093790961795,-0.006324630233540997,0.008212625347279663,0.019500599280836018,-0.007535136682901115,0.07071668311853811,0.0820294683226275
0,-0.04426839337409543,-0.045468022612682124,-0.04028655688095903,0.01804977400158937,-0.03996481801248813,0.13862339082096092,-0.09193683692387297,0.13837517710135608,0.30195021200414446,-0.39283603505293974,0.27715229139081576,-0.0027956544405369163,0.21261997176685313,-0.08087635078856274,-0.03652373717423979
1,-0.0605207157993867,-0.06895152524386394,-0.057228948168129505,-0.02618407526382381,0.02942762880545838,-0.014361264915010647,-0.0035450961694530807,-0.024749067968302518,0.006968167829180126,-0.02446142966720653,-0.03277553980057941,-0.09420350025698238,-0.1529644802468212,-0.0033243120318780105,0.014758959941268766
0,0.03368775217271425,0.49873534035316475,-0.12262963891267523,0.24494994317091875,-0.11944077572036452,-0.1747116483469984,-0.08175298420143204,0.09276320480587197,-0.02869989202962815,0.016842420930724255,0.005673806774035505,-0.07532618591655059,-0.008730305360382202,-0.024192602267777107,0.05106142435451584
0,-0.0891351479685724,-0.07857920750897311,-0.04532400225783727,-0.04281771100534935,-0.03913715400320971,-0.08979328927091117,0.03018369176161374,0.014774583817220136,-0.0029970901048468864,0.025528653006631357,-0.009888046633642665,-0.060762711953527414,0.05377509917943983,0.019038464210188587,0.00513689519719853
0,-0.07201344021197598,-0.029835536398569007,-0.0018545208245165873,-0.04242511451539476,-0.0025182797776362505,0.0026380224538439952,-0.009583109800638832,-0.015285625927212002,0.0040226823407620935,-0.018672744550301563,0.0077777217565311065,0.016320479948623907,-0.04318361384682445,0.02928578427817288,0.028290323044723713
0,-0.059871972591639434,-0.03079935644226251,-0.03118227639177363,-0.012249624288014453,0.002031634717925026,-0.07234458557646918,-0.005083793104268283,0.017438520158118153,0.05206940151274725,0.02063828402677616,-0.008724939240472615,-0.040002477168207075,0.0031354389549568657,0.06880052951814984,0.02484217598121825
0,0.5857848308433349,-0.0438107778862021,0.04144572978679422,-0.0041853679527405225,0.049192919034982234,0.004266648785629763,0.009395076236165818,-0.019697954613314035,-0.044504680087466886,0.03319438581772278,-0.018867696264248755,0.02001855994714476,0.005980711931221571,-0.037828245407522124,0.010019376685534395
0,0.008898174112725034,0.017560754802775483,-0.04665950160787405,0.08469826740463841,0.03150222681833793,0.169808562093328,-0.18774542551850715,0.034390032999154725,0.042459904053999055,0.04035158203142834,0.025882532518054512,-0.05896450248403359,-0.011543401166888024,0.041180678049581816,-0.01797862657255891
0,-0.0606843759791042,0.740026827784526,-0.19357924623243222,-0.19122925640789573,-0.0010060490893826117,0.016315192358201273,0.01876637977272419,-0.09587987919972198,-0.05989085549364389,-0.010993616711562926,0.023588025827623944,-0.004211473018069575,0.05970847173016726,-0.03008179590710603,-0.03208088546951351
0,-0.038536731556048746,-0.005554911562461678,-0.044407428969533674,-0.007789785627955565,-0.02875176287348901,0.004913692161584067,0.010837268477666228,0.05781327022527181,0.018582670448965975,-0.018134937277394805,-0.0030816233500636043,-0.025537225464626705,0.0197696446504191,-0.05859291694785648,0.04650141632857561
0,0.3674976660994164,-0.05794486073467556,0.021019105301653074,-0.057125023096193446,0.027664102278383243,-0.08634806970028537,0.05395812490322941,-0.004485687166111748,-0.021681102110187218,-0.014876260034425636,0.010056577766409868,0.01308803463012843,-0.008169895513776023,-0.04890168871881182,-0.009180036560273852
0,-0.03860769631263265,-0.08587335389340219,-0.054344045970667505,0.002144397785327768,0.006136577915643464,0.1391142785634816,-0.13042572191711213,-0.01203511372057899,-0.01924663289251924,0.023427502673348193,0.040888162871568386,-0.05085259602109707,0.04315953349726671,0.021203712100568397,-0.013884996714503052
1,-0.08016488782384966,-0.0725470245785334,-0.05733729058529784,-0.007479833822594814,-0.053226231008821526,-0.06304582252242769,0.06208574885916584,0.048476909290240636,0.00788399267521309,0.05475693816025902,-0.05725274724034489,-0.22042153881177587,0.2928689852337983,0.2041284418398808,0.10589308927005453
0,-0.058962765977920654,0.6393116737263564,-0.18474219986090534,-0.16238488935926834,-0.010031374338892635,0.010005302809727293,0.010732758275509003,-0.07817569602009614,-0.037464291972693325,-0.017157740610210637,0.017953293901024212,0.0027677411452668352,0.02954892319589776,0.015935436330567335,-0.0636063006045824
0,-0.0833922488415878,-0.042468263897643584,0.1448500258378968,-0.03737016402180705,0.01788099939921226,0.004307193022699081,-0.00010247628644060795,-0.002882582370559352,0.004406023769939115,-0.02875817092153889,-0.009071664835347255,0.053976239307093644,-0.053826384371144204,0.07740675596228914,0.0872638226421405
0,-0.018424656441092455,0.21808490141127101,0.24708292104496107,0.11908333446936122,-0.11368731907265818,-0.06952763294978338,-0.04819731591923709,0.39636257657227847,0.04563701792270976,0.08476209815753118,-0.1498686313560618,0.011778381798680472,-0.016757935116317627,-0.0581301568471552,-0.046996572736822895
0,0.2468394536041058,0.032969097826857044,0.05488516876716839,0.09785706856380642,0.04771323995527076,0.026981549704430924,0.12462898335729615,0.025283107850063564,-0.05719203713890333,-0.037575820103826534,-0.09507317838968597,0.012580991336831064,-0.018865584711968884,0.07222147069527696,-0.06345011524538526
1,-0.0859850775304854,-0.08041744185196677,-0.04550711740781545,-0.06727738165964334,-0.014367118766677662,-0.05331162170438224,0.02660209588704406,-0.0210011342305895,-0.017821209407039018,0.0006227991375923722,0.0044414245394168465,0.01864001265522337,0.027429188807579823,-0.04143663291604678,-0.05014914188169513
1,-0.07430840302126002,-0.0655906346557433,-0.0284993558770737,-0.04335101706034943,-0.005029254833208251,-0.031154888341089624,0.013269276328760873,-0.010266488197037462,-0.01118325499968564,-0.00410738155131015,0.002224367337277765,0.04232699503944404,-0.01971779369647621,-0.013708058526537448,-9.38154954509125e-05
0,-0.0862573467031766,-0.025376166958272748,-0.11277118572434679,0.301560766774486,0.75461347480389,-0.20212459526833684,-0.18410394989947096,0.03005614985214748,-0.0013343112013655008,0.026729952046801373,0.028471229406628676,-0.0032117630923774016,0.046830729511045506,-0.021603315811052456,-0.025126237063747864
0,-0.06051480628387097,0.7246340097362307,-0.1896841851232201,-0.1891819578006367,0.0032605117328793607,0.019179458494468508,0.020906786719503367,-0.09481156291439534,-0.05977340656944867,-0.010385316632202277,0.021817485902797803,-0.0016912858629241107,0.05622086691520875,-0.030413029403520645,-0.03351743564473164
0,0.4825108431757317,-0.04783372739227214,0.0240170451224834,-0.002201860347000075,0.09050184987043783,0.025107907209830103,0.020685384713470246,-0.07451479782120503,-0.013721606245316986,-0.02721299967217954,-0.030842367249725083,-0.016896781085538177,-0.08158988468735039,0.03005785815756901,0.008635967759934936
0,0.5372326049636779,-0.03172343644352085,0.016389276233728642,0.013813971631572825,0.09533273203620905,0.0189650670555741,0.05544735222058291,-0.11280385228987053,-0.03117923016419568,-0.028658825257343066,-0.05032681095090503,-0.05271724386216133,-0.11100933231785087,0.14415747401175838,-0.04481576380181322
1,-0.07075279073715313,-0.07550524185645907,-0.05230172124378067,-0.005917712433229551,-0.027406800705023864,0.01720038381743728,0.039799084248734753,0.0028344052757708115,-0.03296765953335957,0.003923682605631918,0.002040595284922091,-0.0708382798626761,0.160656191888552,-0.09989885899400573,-0.05154551551732854
1,-0.08196654678388586,-0.07766482063380496,-0.03542080004223793,-0.05431093942911722,-0.009894846453672333,-0.041512182367491636,0.03603966354270937,-0.009233091304871708,-0.004515132487090826,-0.002960773730292208,-0.014649175713548556,-0.03369717810490047,-0.011116808792701762,-0.018311058257174783,-0.006440636854831049
1,-0.07806919005538905,-0.07270535756072664,-0.03732078301766483,-0.05089187647102776,-0.007584711688455807,-0.035654908723473114,0.019923384654449885,-0.016570486675433607,-0.009133055533433085,-0.009183631495109064,0.004755526563742999,0.003787432008279896,-0.005949159847839313,-0.027400816590293996,-0.01871319797486936
0,-0.08121682922494297,-0.045984707192605216,-0.041491230412292135,0.03966903322187709,-0.09171672185860479,-0.15386728353358675,0.0313767430905042,0.09053423197025835,0.024655956309551537,0.09377342823422577,-0.04248465331361082,-0.1257564916123152,0.10201942530557032,0.13483117533263791,0.01602499460059257
1,-0.07596873501935304,-0.05739755388099187,-0.03323307384487696,-0.031458139379056345,-0.015989295052474158,-0.05385332429544559,0.024696909843118352,-0.01478491022952349,0.0029462842295578666,0.0018152370556343675,-0.004042632539291111,-0.027125788369379983,-0.02243946414375954,-0.0035410881914501673,-0.0037978532942782653
0,-0.030826278756440905,-0.0478110892146927,0.014442896875127608,0.04058687684146628,-0.023146213957713765,0.04774051516784401,-0.05640190256976298,-0.1224859334416717,0.14195751854990207,0.02005493393694573,-0.04487194327370383,0.10998380894356805,-0.1065449629995566,0.19085163623298657,-0.007362684559914451
0,-0.050738462730101,-0.06884262330171137,-0.03207419508335521,-0.005420015655120785,-0.027668966714284243,-0.01521929372993734,-0.0039643742496756436,-0.0002252314830451365,0.025665839393090466,-0.013979513686111012,0.005907201412478634,-0.0027438513864185446,-0.03533223673293446,0.014953549257106333,0.019784001041166486
0,-0.0718328575268739,-0.07213011012640254,-0.04776867861272595,-0.05054257494543804,-0.019754689221363298,-0.0424471741685277,0.019083929670385757,-0.004260812472971184,0.01720022379713656,-0.004425923933668845,-0.005546032926175264,-0.0506360566898412,-0.020044097778147696,-0.013370432925295692,-0.025556228519320687
0,-0.03642050728482652,-0.056895692976148514,-0.0579878672838945,0.04485657713269979,0.009056189104660651,0.07451157223684281,-0.010033765130546175,-0.023115595288720658,-2.8900123494880576e-05,-0.04470966448206555,0.016354377015909142,-0.05063369697209328,-0.02371934440691999,-0.04059421172478549,0.018492413481438093
0,-0.01817661057083618,-0.047527059884307866,-0.05142476380022862,0.05666486817319495,0.007433508721858279,0.1778251100995423,-0.10978612809185548,-0.01557126492189666,-0.04896238065638802,0.06648041988353653,-0.01894922672009625,0.02293764710573528,0.023070149586990357,0.06829564094256614,-0.019791293458500798
0,-0.04651858279281419,-0.014772890775436255,-0.04259983421827137,-0.00638583672394983,-0.008367959302916587,0.03836339323091237,-0.02277725931538054,0.01729773610553166,0.0974288554007388,-0.09438087882328854,0.03577802604018373,0.0010701839592012362,-0.023137719384007518,0.01107427758487808,0.013684746372251047
0,-0.020667675359979074,0.6292056365408477,-0.17437606510693657,-0.08463577176286072,0.07595131204834359,0.006226118420319583,-0.03137822075862934,-0.011933855006868844,-0.010262318866603141,-0.010057253119812933,0.01052582747710603,-0.04753861156433024,-0.02579778891861486,-0.012571104312128505,0.016091556154658303
0,-0.04816766145164194,0.1618929216844729,0.0047477560356403055,0.6110541282450495,-0.34243476706288317,-0.25977123977864003,-0.02906482747264269,-0.2294842914831278,-0.12136007392583838,-0.07999717597970508,0.07611160841620679,0.0029461399191722817,0.0012083747279000951,-0.04478029563758153,0.015741491781414423
0,-0.03527876445976141,-0.05000206805838454,-0.060587699867361795,0.014447510414640392,0.04340573529439078,0.10571517029952371,-0.07915555953046417,-0.027821151732201108,-0.05412521575508844,0.03173037552145083,-0.0314455052129837,-0.0010550791594449635,-0.06808997168569147,-0.007092262895367283,0.017389833123273482
1,-0.07952216191636188,-0.09701822884669045,-0.06082816919630599,-0.0675561154513955,-0.020556994070053795,-0.06342535380320587,0.02377927191020297,-0.025718223568066786,0.035732709406328875,-0.044391281281275216,-0.030671776124111986,-0.20610934314356683,-0.2304152995347827,-0.02463865571993499,0.015711798620414906
0,-0.031299202234004196,-0.014478230981185789,-0.04414620533867074,0.04655939963828799,0.016797507909113916,0.05879365001985546,-0.019083503619645337,-0.0018975237061464342,0.06605610005006009,-0.032461825267589,-0.009997825408236493,-0.03747612582209696,-0.06149316487939451,0.08444229138912528,0.03579266055445503
0,-0.0611118765306443,-0.07150898164039719,-0.050470711812657866,-0.04363140638440491,-0.01404480252402318,-0.005302896287763241,-0.013751936639373838,-0.006341780656843192,0.006643478161480644,-0.015170916138968498,0.00035706134927593477,-0.039903991192650215,-0.06175037668057322,-0.019157148977917687,0.041413764521075536
0,-0.07461423177140805,-0.050697033684277255,-0.03395519237427269,-0.028982727916431292,-0.01798041038765778,-0.039786062570383716,0.026627499720397133,0.021334345120503816,0.01442092546902178,0.005097860210072113,-0.006339159450753552,-0.00537129441833344,0.0322197355675572,0.012090414889249688,-0.000283699963195285
0,0.14821232752395244,-0.013038885958522572,-0.013073007573125328,0.11042930213259573,-0.027572784541409615,0.05982364280083818,-0.05021205702827209,-0.004532100818640805,0.12377321225328389,0.02237980129276835,-0.03426807425567267,-0.026150730812287207,-0.021652596634768685,0.16539572733530838,-0.058478032753100886
0,-0.12381603296263889,0.09068365238567101,0.3809394282438191,0.004412975367037422,0.002238015789534824,-0.0024242853574210827,-0.006121564735611813,-0.02039210640967099,0.027638530395364767,-0.008911003764598989,-0.00633693291118519,0.014961304175917324,0.0009707178693898222,0.03683249922688872,0.06938287795636391
0,-0.07018739442637659,-0.04282635599470972,-0.08111570182777651,0.19969347627384293,0.14067255245203988,0.2913007896961894,0.461367663225236,0.02504906507976059,0.03187058521994943,-0.11752288504944378,-0.13483754933342348,-0.02919200728069355,0.1419330380471707,-0.03516915180484487,0.07328307939237519
0,-0.0670230334452786,-0.05236867052700985,-0.04246244928019155,-0.009093827378277634,0.03622551465658049,-0.017479277242941415,-0.011592542385417343,-0.014598505796903282,-0.003854332295275118,-0.018592900975068345,-0.00046533063701495746,0.00011769010953286906,-0.05709565732118653,-0.025208218874971683,0.00401041163949742
1,-0.08088865373866726,-0.06793642199471281,-0.02931448132664652,-0.039984064358154256,-0.00463439348241126,-0.04752933855448473,0.008745564721780496,-0.0034797961052310095,-0.00835173992527057,0.003882141308201032,0.00017730431555541186,-0.008266001151059018,0.007293827471605472,-0.01396990747478419,0.0016427982397887479
0,-0.021653582566787906,-0.05022033907907595,-0.04467721890827022,-0.00947043953871703,-0.024424518011746835,0.1964649631203796,-0.16731996105401084,0.01918109749519458,-0.05553834523503343,0.04484822610176884,0.047767092633155116,0.00308243519717963,0.05082863032823895,0.012739122307161135,0.032572222098036424
1,-0.07554604287460061,-0.06920743804992568,-0.036738752090517295,-0.022736959950866636,-0.024632572136409427,-0.03610807532108566,0.0015453683566903087,-0.03397831794294732,-0.04522431782051861,0.006694128391615072,0.014948754392428579,0.039859259959862524,0.007037173796106058,-0.06314918390399187,-0.03261461798068629
1,-0.08392601910975131,-0.07189510417121324,-0.03482580191381312,-0.05722215452755442,-0.012981772366015987,-0.05619910174652382,0.021771417484304754,-0.008139719380587862,-0.008716165722845963,0.007404370061029157,-0.0034005835817861015,0.05985152136380329,0.05629746695102906,0.042539062912239654,0.02277769871394345
0,0.06448842402904337,0.009430062889845117,0.05497971771042453,0.045574599304656835,-0.028901469282319618,0.031319446323985776,0.019855957086716544,0.1491196631601657,0.0038369284811843934,-0.008347225677463314,-0.053664041959582826,0.044981196297222706,0.05009852333585218,-0.025151466020043797,-0.006121049848298546
0,-0.07803432532876164,-0.06913444317154424,-0.04212760533374987,-0.059175162555315255,-0.0074543790323877025,-0.034516127411351474,-0.0034989483418921604,-0.010184330016854664,-0.0064949175735047465,-0.015851895341415536,0.005607514310533107,-0.021744748853292035,-0.037830374834069265,-0.05392928774210664,0.004326500860651021
1,-0.08577865537655657,-0.06859101337809587,-0.036349480156006024,-0.03904945799241129,-0.022549160639228776,-0.07233145162928033,0.02791918653316487,-0.0009587210132396314,-0.015732452657281574,0.026029878053511188,-0.00981644878608477,-0.010207631646935495,0.042794153406002206,0.013523644726931253,-0.0069189895999831235
1,-0.08249196816944397,-0.07279669718526424,-0.02363809417640789,-0.05313588483431557,-0.00480322513298874,-0.04272007737035974,0.019142363240282432,-0.01156081927039344,-0.01252698524756085,-0.004895630335639872,0.0008547446105024039,0.006459739442223121,-0.013577394716860152,-0.016201326564211735,-0.007468971986906028
0,-0.041737224027974036,0.01055623404287985,-0.06099292669593819,-0.017501085032887248,0.014611292654538938,-0.036194529991553495,-0.009484581124124694,0.018487895287777154,0.028784687689599776,-0.015617288432330444,-0.025854182740606663,-0.04712245842587973,-0.11601909121755277,-0.03653237774262785,0.012629888509026327
0,0.05820304819554137,-0.05887942390721024,-0.02939494717893628,0.02234071115840919,-0.06237749994755986,0.10526790389389037,-0.12395089118916885,0.13960059631873165,0.3275748548391249,-0.3790062286763348,0.27910563048086234,-0.0011572686421786008,0.17362369693826687,-0.08652424824603736,-0.052267769697775676
0,-0.07134495786533301,-0.05047927339867393,-0.001414628767000054,-0.022629166773029542,-0.021689917798581634,-0.045262169335495366,-0.005799806272518561,-0.0017610844759535203,0.00931935996114245,-0.0015431609126710468,0.007482942998741814,-0.023836335813755893,-0.010190887620040385,-0.006697267201693564,0.01098537029874505
0,0.08056801105828895,0.07562173366952936,-0.06352082900138742,0.011555463489945758,-0.10517935227696239,-0.21134763924960964,0.026841386159200117,0.12888794133739342,0.08864837312191005,0.0926332414481441,-0.022496181291586103,-0.1472259747563262,0.05900450240453991,0.09718090253705787,0.05740945232491183
0,-0.030573106241642254,-0.00025218884248816206,-0.05426001590961727,-0.022244369208336924,-0.054912872256289935,-0.07438759210006662,-0.017329519584224143,0.06543329272678766,0.09067680825375743,0.03220333774078104,-0.027274396973917737,-0.06148677088973558,-0.004525273621742152,0.08202519414450725,0.042894959200429975
0,-0.012755525529800195,0.163927153262039,0.23592061434344225,0.09412987608921189,-0.10153504639072866,-0.06706481291710213,-0.03298112864214785,0.4412408200012718,0.09106832930245391,0.0951637381859434,-0.17747490476076228,0.031005782939484763,-0.03387793699443956,-0.06316394370278056,-0.08734901519526872
0,-0.04405600914588265,0.10753068485882722,-0.02601928056175875,0.4297897085201138,-0.24346215034750596,-0.13199549980537337,0.025508340836194483,-0.10948482838484845,-0.08027211657776466,-0.058004337651779314,0.033128372149004964,-0.028071139634603105,0.07517011429347781,-0.059088661233496056,0.0022837178603195966
0,-0.12314731011317617,0.10710596585998013,0.40028182496507886,-0.04793639671417367,0.0422277319111803,0.0173303837582502,0.010957416100364723,0.025762447895916793,-0.1267324450505005,-0.06306990500418841,0.046313998530912504,-0.01968746742060092,0.004824236753519008,-0.0804412359994605,0.36572014861992663
0,-0.06340773213694953,-0.06762497643910186,-0.03486480047831849,-0.013090785670742204,0.01899296736248447,-0.044494880085287944,-0.007062774746049983,-0.006127428421488369,-0.0091319702911759,-0.0075966873023921395,0.012038815698133183,0.003954505087668442,-0.0017237972197551995,0.005685151225693242,0.026782288001831616
1,-0.09418313133982664,-0.09224992320026393,-0.06054522938786484,-0.03600145655334278,-0.05946432208171478,-0.125090890153827,0.06033178754046425,0.049566379077815824,0.01905727357914748,0.08094117711899067,-0.06787998855304771,-0.2691496245391625,0.320103345594526,0.3154043802004626,0.1522147544769202
0,-0.08360989590050796,-0.08767266710269045,-0.05299816533401794,-0.055016947870576045,-0.03281222772470033,-0.06965921505328294,0.011377819391070864,0.006723096213918197,0.0003207812255925321,0.014679800543693009,-0.003128167730332515,-0.026104697276836165,0.04151452175664542,0.002930707921278667,-0.006842947651871867
0,-0.12085022020699976,0.0735634045389902,0.44694192684054324,-0.015493440779931545,0.0231622737756014,-0.0035105906897527866,-0.01111609152844842,-0.1973272083067441,0.221625885503229,0.117651616145486,-0.051847213722642456,-0.001669908468217512,0.033106051801177046,-0.08226683918945356,-0.059029957504969
0,-0.04616507194615768,-0.05609448990454921,-0.01906211478012593,0.022654315448373576,-0.007833769807424815,0.06592756854316276,-0.06711332723263233,-0.049041249250672554,-0.08750185974246047,0.056324670866825695,-0.008883616466907879,0.02463426377725132,-0.013709227897932568,-0.03442204327475056,0.015915458108424888
0,-0.08418011776006708,-0.044174916028260125,0.05564230916021068,-0.03802910582789137,0.008288270650976379,-0.021815521160457086,0.014601620349559355,-0.01060483633614159,-0.013425177489435586,-0.006756548130305857,0.0077148119323272235,0.038316805657928533,-0.008917705921239041,-0.0022679909917804374,0.012613523234972812
1,-0.08520093361420544,-0.07035298012565475,-0.036987007858828226,-0.04155293611634545,-0.02155168722567488,-0.06933748396266155,0.028639185641696766,-0.00051998781315076,-0.017625031327577725,0.024610180421289,-0.008815478160509873,0.0010990539718680546,0.04343778353262537,0.006446498019279263,-0.008990900841031574
1,-0.07461143737789859,-0.09096235209162894,-0.058626809851455824,-0.05571820184270186,-0.023240986041005125,-0.05785436737120155,0.014305299158331043,-0.022041745265534526,0.02716076846359411,-0.04396940256379258,-0.025732227729744366,-0.17682694401704577,-0.20847626617175752,-0.03142007567559267,0.0076887173002147076
1,-0.09575402501046645,-0.09567543622857268,-0.06432796145379469,-0.041020939293024875,-0.05669526110267066,-0.12317288085653853,0.061745944259476326,0.04189981612728239,0.019493914906654395,0.07783964168731063,-0.06615338095016583,-0.27430504462706057,0.31181119211071423,0.3160036059224889,0.15088127068337331
1,-0.07502595317150751,-0.06035289543207792,-0.025807851580242715,-0.03704147490764416,-0.0010260611576862245,-0.027950102568319292,0.018241963220308795,-0.015340979636022808,-0.01414713259073874,-0.0006823749507543259,0.0048548788896594555,0.02672439363803876,-0.0031807246475698634,-0.01467413300563697,-0.012496359186441599
