Mileage,Price
47.545286078298815,66.70082099134305
48.430540770562594,64.14169014179254
34.47542118508505,90.26287649384236
39.56572827406589,86.61846055433219
34.351562220862554,72.05682863161246
16.027644215032655,76.99582637380625
27.051501827214295,37.12169958219647
41.97568512288382,70.91316250479568
31.6897991274818,77.78485034320897
12.851232186645706,65.06752249693804
28.28495456477138,88.04952674034685
12.975070676958005,81.11615210693292
28.961542883029804,66.45915810136322
49.05453521858692,67.04481011080277
34.99388914009716,80.69243022650963
32.598151896405945,68.36598103573762
23.310594302352055,64.15539752089938
19.964492910244978,64.94048461745679
28.796482351747603,69.29530481094972
25.15192204828915,68.76963305217588
21.3385640152325,65.6822994237782
21.17986011593692,59.647583772728154
40.35687086076111,59.68296877920742
27.404266816562398,78.10637665882015
23.4072390234927,61.05749058641087
26.701241605993566,60.02176507962554
29.534978549234477,68.34696436354992
44.16797974785737,64.41584536332954
18.94220368259046,77.3605568937973
34.18511516355852,75.38527460397943
32.19137116717596,91.65132545263867
32.588387901826906,45.35851815756327
35.64689763358988,65.15609495979442
40.56774394309801,59.56459246631489
36.26929194406027,64.82314858585544
30.411824842805366,67.03116507422875
26.362434944443308,66.85260309163077
28.506790170309838,74.22027159659056
50.03942670731064,51.835435319668676
45.977618079893055,52.989666070227884
48.81808200426938,85.27416430201785
31.75965128067634,59.018427979504246
30.984746566488628,61.27046583554012
39.583644741445404,79.54783150815507
20.530412266508144,64.994010266348
45.11125276362807,72.15078770405259
23.674553602999136,51.393713914477075
22.5470240007986,58.28190949036441
30.238732394401804,85.81713488123195
28.289129457586252,58.60533073095945
9.743200189746226,55.95432191143607
30.41256360206836,57.32149755946018
32.134351047522145,87.08367450191429
30.568968556495587,69.41138542308994
25.98341517640889,55.98052937502288
34.483109098180016,72.73213071339998
17.77444743012369,43.33215593775172
47.007407294535106,66.67828537747778
34.70253580925886,72.39565518697898
35.74979063926651,72.3463552657887
34.13107983016836,51.07992543019253
18.716159059050142,71.68542205116995
23.312283838619564,57.04205164379941
19.050575692471664,56.27125252503863
37.621810049906664,51.45259162897973
39.29568347335058,57.492716282695845
7.312212723253417,65.28698505405981
20.039170043443733,74.4738552988381
35.79943479653165,76.90059948344376
18.476362546999603,49.18337069318475
23.895018992929074,87.85434555865339
32.50728992224242,74.2728982201312
30.611855293365036,83.53725178217661
21.14461437507977,75.31759267037118
18.205080379078304,59.3491268364381
4.980189473940506,58.59292382339989
48.30732294130345,69.31118438878836
27.435878140357204,92.82673221637458
33.34029309961217,90.52652876068574
22.74718225500632,61.86990152431281
26.888438267528727,61.434204986022905
24.49495789088204,83.49106735962775
31.515173518834796,95.61458205493838
40.45367683801462,64.80412936491577
36.72353217247393,92.80544154907358
31.773355463693033,68.69753868706553
28.339231941564393,68.01104805232399
23.239794595801428,63.62810495702672
37.67708666479323,91.31222705415654
21.38807442823945,68.90533932219603
28.526805225289383,69.83720909048697
29.435464621988018,71.41100847535165
46.59500572058259,85.75689880936876
19.413016444855746,55.09622348370721
23.059492507772138,81.16010786677555
26.90111180437584,75.85430072859552
21.872919464760862,68.1487969221133
40.044943187080335,81.78272426902981
37.255176497479965,75.90451989469427
19.498286478100326,78.55178614316432
34.28711514213062,58.761559991357416
15.215765682150623,64.93385122514563
28.158211327178023,63.27949927944972
41.60596686834311,61.08310763926488
32.86973673805038,78.83771906847196
10.901964675814888,77.66365097148542
40.67336773622781,62.25426002597659
26.202043777807397,55.806157677640385
35.09187375309695,69.48640850229377
40.71771826422027,74.78597954255481
20.66834218013091,60.95322646558371
43.10589285205393,74.84978727512679
17.34579386964936,83.70307419341219
24.52809393497321,72.24340446981824
45.832598861854365,70.8367177460722
34.48450593526976,84.72220408931085
35.92160975611207,68.56323653834723
26.707236103920096,67.97784060329978
24.31722832885413,75.4865187347785
20.94174999817785,95.46145813001263
37.911716227332164,55.023698979387476
30.943117302576294,88.9344092494232
34.69694817585618,73.9037503615109
15.593108188245417,65.91634677073002
31.497246238961555,67.62280745327058
20.11691643466711,71.38387252178508
29.754701460393054,72.9149673606634
14.923536195006267,60.07657446130155
42.276307002375255,80.33289885426882
10.11579844537846,73.39543252410617
15.428476173091553,52.881163802107395
52.14277970842025,85.78203041048057
31.528222523130303,62.239231916790665
27.076239839896523,58.84959571266395
28.177013507813452,87.58045418521803
33.95220486588478,80.41198777614977
32.248553345424924,51.92928665946549
48.37379753092762,70.05578495877198
26.377119698625684,82.13585966339019
35.394471747547236,59.870826167131135
9.385703510558638,68.19581680499905
19.18650762050566,80.09580212416562
18.738456401512245,42.550533867604614
49.80356246605333,78.51147114318645
31.21248780364813,52.78412205856086
42.72195512065969,91.52759792345523
30.36665765181037,66.90731758001584
32.44247703180361,69.77457155941327
35.83322078306734,58.477371799618794
17.683680592141258,82.01751033594253
35.35441436621163,63.44833370151782
48.372187449549514,56.68739224217107
42.59402233578788,60.20150564368203
53.439937549288686,76.42020336799695
24.93570703584741,80.33098346812952
36.89682545328742,74.60451677103529
25.748634668199927,66.53170324433167
44.08989070185293,60.93476887492215
26.714905164081514,65.03561423538298
28.667529281622294,93.19587505883644
44.20166564307713,63.562876132604416
24.130954650147352,70.23092456306335
13.628874105106156,76.13981996088137
38.22553009845841,65.81165617014511
25.90402331127206,74.03336846812451
41.090677495970425,71.02707817771059
26.69728557982667,64.6028587623517
35.584247377588355,50.406775451704675
49.10387457156209,67.08844078906648
34.209876176927665,63.24042491685537
31.45484280324951,78.14234433391437
19.001312207662973,62.820279214043346
32.54231234721118,93.15967956033094
36.92439167798347,59.558149924949404
57.93382484325842,92.8492868769008
36.69327192909429,103.74109009232924
40.09702096421884,61.05190502745556
32.82223741142553,67.67098975306949
54.398302109688615,80.37559158322978
27.753279722934863,68.4716126123585
31.44546003851451,87.97437230013114
30.163653446266686,65.46115297613844
31.615836065330438,78.18762527163958
33.21034096344138,65.36536520399363
20.85338454704171,60.67408169284451
40.56330609873108,73.7320165076701
23.99867516420472,78.7156514747007
35.25656601635742,73.52018424028529
42.026927336319,79.34106354426375
42.359157219444114,73.69214214183863
27.243746369582883,55.6121969686423
11.268271860182669,50.38490982771211
10.54154876533147,51.780480958315835
37.92563398597642,60.39159425944424
26.133083882459154,62.80357874584697
31.919659778172303,87.24779825134925
22.811078354886387,75.06768023364803
28.3992071891397,45.62907753045991
17.56893011458669,50.4192341483909
19.31251093906309,53.435202611722005
34.25877296200952,70.36811993272306
24.866374932182538,72.24812328445657
24.4874889011734,65.74506975582166
30.76358831668053,66.36200385608358
26.59756475921006,62.52086623823688
24.88178082089127,77.18840961032973
33.97652719032052,80.10883863424648
20.521551965594888,58.32214328956187
38.19799697087215,82.31210576618457
41.513302934356474,80.68706958609101
49.66091469331291,69.96523519928277
25.68796025368228,69.83845172099099
31.53887348555578,70.51798435092611
25.38928385616784,61.77578520084403
44.20720083823319,71.13906296951954
18.877904561596548,53.89941859547448
25.962478205016065,72.47289923187121
26.511020447470038,64.46665332241201
32.74060539167011,72.35505679902882
34.77948411150857,34.168387358824575
42.04402635805907,69.8373818143924
36.498937634455345,77.22148446257364
24.853440913125723,67.37996089638453
39.472697628536544,50.425889622977614
28.154895989896755,65.48714008115549
34.29582386802438,86.50947796191085
25.4190979115957,70.28349533933456
27.558725545310114,72.31776383502644
28.170085482800054,82.45378888386918
21.482838090339047,48.4802507102099
30.17957028226403,74.52136975518432
18.771754241114067,66.90879651057547
29.73237507841114,66.1041305872943
42.58275920922921,64.87680048126668
15.860554268937022,66.67429547886788
20.232210917596806,64.87786807677901
27.24308606713479,74.94246433523588
52.47273109723161,73.18424499418342
36.764044875732104,71.91648960245877
39.678688374804665,74.8007258130688
31.905427232419928,73.42199052621261
47.40380700092385,100.88668641009293
11.003565527590677,60.747929796703204
42.38637496221186,64.72931793924127
27.93931803399667,70.17265156488818
35.456605599437324,58.94537263786971
25.22030197677693,72.3533195793309
39.77008957496416,54.67299875741728
23.027082200626,74.08998720815478
20.275072996430367,73.6161589485836
18.415373888682314,60.35737923496849
47.36858665990222,65.01360966927531
21.16759975830346,74.64288565533896
29.854731612763704,66.6561290431251
40.92205362505375,85.55283023164421
44.2716603763649,74.16985343525165
30.617837323742705,71.64006082913738
35.03790068348573,55.65576506098782
42.01423537460121,68.03732235895284
17.235241304372018,68.02159670822786
21.250720443964987,68.83630425252046
37.15932651629005,67.40256274741994
11.51079620931641,76.30524846355227
24.387917844122,64.99176868892759
31.11612936609027,79.85223329762681
34.44447322673712,69.26837256809814
44.17927764197466,61.84531266865669
38.6841868837629,75.41343319927509
12.166164659002526,66.92508340962458
46.89806376503924,74.61516347355698
47.2828745624821,71.1290730576655
12.562895951142451,67.61800508767057
33.146688958232595,55.12737328235317
28.58718361365385,60.92645021014001
30.171844092448232,75.86191773136598
30.823348139317396,88.3623716638346
23.30229415391898,80.54238372329266
34.91576891014356,74.6120530997419
40.21332304936128,64.83779375729891
30.516814756123654,57.09263329290411
33.68356512463745,77.58968457688266
24.762918887916484,74.6092039587215
51.23419020364156,62.51081493290809
15.339450058759759,63.76592960260884
27.413784588265052,48.137658012320095
35.6772556885477,65.43919518731008
19.471384557997624,59.10020940097807
38.18112274128914,57.98724120438941
27.138414355199817,74.74199941217827
39.81567770940045,93.6107207902822
46.18266400622173,82.48681790802674
39.84317431546609,59.49077475467685
34.78012180641511,86.76317477236064
39.12719100509663,54.91281806629439
28.945005289093057,71.44560062688663
30.609102611370563,36.516757426581954
26.175252941935387,72.19461956978678
29.969797120520465,69.44511391848859
7.175455536044346,73.30156463948667
22.941088321874563,49.780714800646045
30.721019665313953,68.24449218027848
30.80503196108944,73.84180923477119
35.557753154042295,50.79469951918828
24.44891990139571,67.20059464766494
36.63256958173315,74.50876548269842
5.021021224628541,67.45287884544246
52.45296782954439,63.16333956293047
34.664014894543094,83.58451685201346
29.35110810130433,72.69946174833147
7.043089685238936,55.30445228030526
27.296413091036055,62.124442720423204
29.036356412453213,75.53663605336713
32.147608083463666,68.50954273902097
18.88655732236824,75.45909905732341
30.32263036107121,42.43615610461101
17.388764010841047,84.36212389223142
10.898315688804072,64.56083708163676
29.927949684096056,54.516677209368126
9.398712173438202,54.2179014988115
32.75331398898374,76.95031033933577
19.87751902245553,64.54434352888364
17.994991876433023,58.823637607893914
40.839611429237046,71.7147017064788
51.75005459279129,77.27870059046992
26.63983619051774,87.66824696234224
36.14916261582268,63.286209678734615
49.341649401668946,75.5410947313916
18.003624368293938,79.67535547430313
18.225918505765154,59.19705590416908
34.79107366972145,78.05423153022964
19.466058323198258,66.3738059410146
26.534209604051703,49.42696453389898
19.291504657703182,73.17812818557587
34.99188670449061,63.7650868919798
22.746194158457175,59.980526234100786
25.245924543921664,77.78545911437412
23.453802773069853,80.87983303890954
29.353122167723722,56.94928385425753
16.61620374379987,65.49522751880569
35.478969922783065,74.44159308852446
35.925683990706226,74.38609289466193
36.195104815642395,63.94326560077067
30.645054487387274,70.02267642946715
33.46609247842686,73.2304869420779
23.313848783494052,78.95546014287896
13.14936951472015,70.85557034610899
30.02453436623539,71.42038649924427
20.53238122677589,53.51659602582522
48.401543412064655,68.42765956081338
24.06034040578006,75.47597459645803
51.02789672279369,71.94742813277433
15.741274111187963,78.83569825462746
17.914191360263505,69.3055874763803
20.000956012654793,76.12566203707436
21.79222459141709,52.739095100087745
47.514340104196,66.19083015889326
22.566015046279706,73.0199403305365
29.87099327127335,54.61779975801004
25.81536136684148,76.30124168407222
23.296826804058227,69.62061205969651
18.287868537028405,73.914691327881
23.55497769075583,88.45991620456911
47.407991673686176,58.02288503353411
42.269949137747076,75.95791362235065
30.46441023104212,66.42675556768377
6.277994511659308,66.2765615996699
16.997297111568408,60.99486577360143
37.5302731185426,72.51857471031556
27.512689957121825,61.121796501741024
40.17720736945071,70.37157077947585
2.245049355981841,78.0447902406286
43.505920601175355,63.78356492274849
30.914746582163307,76.64985052003456
24.855579571622002,82.19039874108394
23.260172648554168,51.47083930856719
30.744954353169643,49.80062493641116
45.12435968400495,71.81506631731875
22.018173517414134,72.55477210335981
25.0928245610368,63.96299016397498
27.02233812248523,68.71480753902671
32.83186673479946,59.352583541905574
30.257272599619014,83.75516911430735
27.951700906053684,80.27467349685344
32.84666368395272,78.9621991654475
13.301605712520715,64.44082458205608
48.77968267388151,72.38021853528267
46.403380320658634,90.93291837684986
46.333030102767836,71.95519825142263
19.747287043137494,64.63788486618787
25.064403737121545,64.15872592636816
43.77574116547039,64.06035366242348
29.646754482118766,64.82491022023265
42.05887824805972,73.09301744722805
36.24352927197915,69.20316992657447
22.598613678177728,79.53067024361542
15.989610439663064,60.032996423802764
36.74767464144429,74.39955865404833
40.58929244237204,71.2512085350844
18.088981545613088,56.17018589993034
42.709616417472546,46.365715294180774
45.8790695174056,68.17321471689654
19.824325730557725,53.379239497718025
19.758327679891547,71.59061207784058
36.54901630660744,63.81007726376124
44.50737312619155,63.84568995018454
52.27959850711053,75.29547787535007
49.375916323356435,59.7276815278872
16.680281795836866,74.33404217198249
41.1747779213671,74.55147302824176
36.98121148674829,66.72353339748588
11.598126505510116,63.239486121892995
29.02149982307136,61.32987515390376
31.976517452185455,63.31190892448705
39.145440359614895,80.05854520535253
19.770118070883903,77.60635536493508
37.40605489784912,69.07919261891018
29.75353694011794,45.97022700059393
47.36818285680488,71.16585885850644
20.243774138759065,71.35022490946153
18.427433869317404,69.3967580586989
34.44288036873048,52.5565886834827
29.419371560015573,69.93722094173344
21.51237248905145,79.3974062575242
36.81363242597691,76.37301619911547
37.898476159795784,90.49317536299652
34.04102057081019,70.39321929633252
14.05262026731003,72.28665319540774
38.36222433473627,71.59275310682852
38.84084933913858,79.60422149511895
28.309464365670554,68.56918145916634
34.3744792966574,46.15339100128567
43.27896122821552,56.173242013134896
6.08740215155667,76.31333132730049
32.05231755158779,60.45057560768676
54.532404650359545,68.12122350319281
28.770169990240582,76.13880670229743
29.75168347295201,52.922048955992814
34.29905032410913,47.505281288816924
38.951854377091365,78.52033229859258
34.64575292921552,86.56131687936293
11.867561822350062,62.4757476843336
26.080483758182652,67.69149017496152
24.87306427526873,82.99536088381355
31.301255227681928,73.2446377540631
10.521462893384502,73.30487527489227
35.523869831022985,72.6125082372407
40.91395725942065,59.48032940997901
21.330884257406336,68.37244193054966
34.218577088679154,63.701116898192204
26.081727072886174,59.0272628877595
36.09098057626973,66.49316163544421
36.967518676492006,73.32879691053174
10.88846269268457,75.21488562613158
44.335838016884935,63.93017071858763
32.20885582466665,82.55092154503987
24.875962638319095,58.67338341192069
49.77389810638233,58.00124128203741
32.98480320328922,76.85763954650687
22.833549109633385,78.06009824658165
35.62565830398414,82.33977266811138
43.61615103034755,66.52791158172819
27.18295609232929,82.70382469660734
15.153684307222498,67.57086720458682
23.428623432227905,54.70056000663968
17.5619204377691,59.60257208768264
33.80364446955974,63.439814712250225
35.20311290921247,61.399602252118704
20.94246538942275,73.31378732146793
34.66603238308758,68.7927847558849
41.63071379394405,80.71811613547194
39.201802370229046,47.962851505293315
39.64240061586012,69.3738377487811
35.968232457465355,90.93205761177997
38.167713991165435,86.0350344292298
32.29651317076921,94.13842730198778
22.151713385304966,52.10109912327847
8.211729170662863,50.94784680527091
19.152897413196683,59.105330698754116
35.25584058826087,70.9724475539353
37.56494464555258,81.10851579186793
37.36833145694242,75.6257852571123
35.917008399215504,54.08900457100799
14.564323632873851,78.95631799749954
30.159551815707964,90.12076876248065
34.50052744356883,70.9801434466307
36.210673944320554,48.314227117290315
37.06382368903172,66.26239171052671
32.06683221346568,62.814903846098446
36.90784403783231,80.51554406056329
29.596678945011988,87.55653903901276
31.633292087165273,82.74398673210618
45.89474202132026,71.65757586762571
30.925851425967814,58.15599845831998
27.28451686569034,61.970947492490744
28.029924077306426,80.95940354346135
36.48460602864132,62.012738260056786
47.15803064124626,68.57313633635736
39.30312255021573,70.20112187270993
34.72030341545709,53.26568308468857
38.37527108955085,80.93667999527426
18.124014817018356,36.63121472761392
49.33131567874331,94.23517090311131
38.70116986641267,68.20900818752082
13.58799391493578,58.16156677733533
10.216187742822772,66.23897945717547
29.886572601155628,82.85833872580521
38.07831676092853,83.15082138671774
30.288865513759063,81.57356549530776
25.569700200135326,63.14126014990682
30.22320663016058,68.30825800819632
35.7770131461252,76.18502637809911
30.77111282964054,59.96439269412576
2.9813308453699428,67.82601929592582
30.714272944542664,77.26573790028397
27.60928427969511,69.15936509556062
39.62691657735996,86.19284409093926
40.18252912991959,86.6555862974231
19.193759964953166,62.382674856888556
23.27232119191534,78.35388442880699
31.28778274242607,73.2468978043451
27.691660115268395,66.45764048918053
16.20419748407649,66.43571867722493
32.61939793799741,101.43466458302336
32.308246400049285,63.23317118134452
25.404654820688688,48.90198154902127
19.81447258521898,76.46012687303421
32.952244237257574,65.57487284461857
31.319025525370865,83.78605552006053
29.966566575782323,80.61635229472635
55.59603733773907,80.54427641305142
16.470365396832037,41.08884711456584
34.52617538331715,77.36711250466557
25.22345784987978,55.7250998058895
55.19424106601325,87.94057949055511
16.78490849800975,75.89846614885933
37.20361527634475,78.48980343287681
21.158853261441408,67.12974654178531
49.116616800552414,65.45655150660198
35.39740379243461,69.34221206830146
20.176442331635215,78.83148535109359
31.04162802476093,70.0961700724148
10.181250222150013,34.495538431525546
40.88323161105511,68.85596985097509
32.56660819763563,90.06948830200524
32.41609319090365,73.74446122430425
25.606085175779874,73.42130104998613
24.396004253497892,78.2777573446082
51.22543100915267,79.92145530672506
16.186798073490692,58.896721396335224
31.07291367206771,65.80469944206126
32.358172325258494,94.2609939372938
22.760227901510792,60.89038122381859
26.57996997442552,73.58437715824421
40.00003386928504,97.66657828580628
35.143960499082255,68.26109743580056
55.746380994698896,81.9405035890931
12.126188487080324,70.13098533441087
42.54397217115851,64.12360960758687
34.749843565464005,103.73401965139058
31.315042019883755,77.97814882730287
24.03729281751195,55.642608883696894
36.631963861890185,54.94843517737357
38.28192580429597,69.37431819499074
29.12961887733344,63.069820466286174
26.33107116402789,83.06162267307391
16.3357722916216,73.58081800442268
94.3484973389705,119.30601218778884
95.30937216971698,112.00967580382019
89.44910086711563,96.23482308612627
96.78627107131089,112.91275633381761
106.15829938483631,116.79652386389496
81.3813553125824,100.4741260862487
105.87868917308482,101.89418615426823
100.92353345380783,119.34312562444406
89.92325853141556,105.20178016065
100.1438220206754,104.56046294196688
97.20293884441924,93.86619854823492
98.45096811322536,99.15442584128887
109.06959800950523,115.42053786030286
112.12321779223257,126.30476246854191
87.23411517610852,94.30462891247318
99.66718655737687,112.11812263213595
77.85858448080842,91.99110609655264
95.78406709400022,109.32915893409351
117.38248163583512,116.34067600602508
112.60043650800418,102.80539022975205
95.3267630141358,111.40444185813122
98.8070298284643,98.34740503195144
101.47723674191974,104.47298915191566
84.0754761533422,105.75172502072981
93.9982652335075,119.95237402847495
91.68113209142025,103.18368358330449
91.48430246001658,94.60727129933677
99.54614661666261,107.8477233527624
112.23517084864741,109.89527841864997
95.76638718146572,97.85123428451985
105.05427021907427,102.81524379403834
100.57878894043074,105.49654424232335
107.34207019781238,117.19942853601775
93.02395903256642,102.6833544798391
84.469266677714,105.22149555297273
109.57312907302932,105.84681050139335
95.21303894765877,111.41213886974832
86.01728607653187,105.20730720669913
79.38611221619169,110.07450904010477
107.57409014364437,102.65541800465655
91.0101561123442,102.12811854270616
116.75688962433753,104.38178490640156
121.5938595064066,110.41585213435499
106.68508449451116,99.16521235481753
87.00810891947935,81.47596036515563
108.49692688947704,122.0615801569933
93.85298990108143,108.89698549107064
97.80295266006013,126.44842166885014
94.23914959268855,96.02144922934586
76.51602903207532,94.32303099539793
114.50547058674033,109.20951023274512
82.27744000230629,92.18338009571211
95.71069980766096,97.5336393662323
122.14047787640514,108.91136132656735
66.50846805055038,90.64691317262368
106.79861398896887,108.68883246843764
104.73676488671873,120.89971429804083
111.32322166889186,114.40723640797746
98.73510963717258,103.24138114724346
114.48659429083736,109.40804136959423
100.13540701046497,110.35639808664432
82.64363382714099,105.25926547280734
106.08506124590149,121.97355116856794
109.93627367969691,116.81895699328207
104.24779631496418,109.716225957651
105.89296983647422,97.30200344043857
103.15038608866644,85.81890133481443
94.22212282774157,105.85770144376782
102.19487705320775,107.00487885611503
90.82467237544037,108.66216930570448
114.96348895866568,101.11736049387078
105.34268532585945,96.36660013758939
103.63699630628899,109.88182973122463
97.31752279892639,113.03525748307288
94.97383407897132,93.02376943330346
86.24523333548007,92.12982768571308
117.25394706586235,117.24695524901256
94.51734308245706,95.99068991357937
93.74231626264842,92.91220465486413
106.57364229869218,110.82241563997025
86.34410705591648,101.73732722443
106.0851364277859,110.16719661907821
80.59908063594669,80.00279832255215
108.22264700015984,123.81910251668353
100.30452393328046,104.06115675632903
76.86189044462509,88.35348112835479
113.80938889764602,117.46874228180636
100.56281153378492,106.45111488600607
90.33046676300822,94.566540525098
92.86558781306026,94.50887663049488
107.52253080609198,108.47423282741114
100.49515787876656,141.20189038383847
85.96986151929198,107.1292124140102
90.19462304648155,108.02808495647994
103.16880897665625,111.28012461589955
70.16938962889832,100.87283153004653
103.05252784666351,107.07848540598097
98.39385349390788,95.38505598210298
97.09358960024903,103.61863142000124
76.49450969104693,88.18172799553214
105.30368982362494,101.05829302977486
98.74226669059634,92.39972527128774
117.64892117021853,91.70909046378046
107.41081045779535,100.51570149054075
95.36346358272631,105.11003448656263
85.8317301322884,103.89088104843229
106.73329420810494,121.17056931874524
79.43032319079146,98.02303300074661
112.7362768876368,102.32428485675922
94.7936639118667,95.4135420943584
116.1758778369945,122.7335998134946
108.68292942184193,94.05627639555419
100.41158834499568,106.07963463451502
98.80313888848444,112.3577795787733
100.8434924055491,101.43223112501775
102.67713508976266,113.80270217247943
100.75570535769529,114.59824447702435
91.2825230556449,100.63146970442602
123.1877144462871,104.40264677911485
82.95215156706271,83.36248785663454
112.06011808658968,96.65038518024016
119.85888832229537,127.36381154854071
93.74435048294387,102.38218444997608
94.17456224463172,87.19262614976086
111.64998935030219,114.19888460093334
116.71116860607532,106.43692835132858
96.76708349518859,124.61201006258025
109.64030312960051,123.4124200750231
96.98061448874722,100.72969828546334
103.60059740392244,110.39531661650575
102.94393749075196,110.69120250411187
88.95765825927644,106.45023254467246
85.79141450258217,117.95966058489758
86.64456804257605,96.48949634695549
91.80829903162717,96.69469598085863
101.11708460706983,111.83628455682187
105.86651280808802,114.48401711628091
104.00097409361464,88.95364149029245
102.16357140983796,115.15753650625703
112.06030306929117,114.01451194130318
96.20590518422595,104.76696492306054
104.81123355241851,101.09501988448575
109.59163173459267,112.83002335016761
89.61803984343526,120.10436508688367
92.05465797141005,105.36713283393509
96.93952551050842,100.14821104786425
90.12985889019282,111.28773855344454
101.39767869064426,123.48642426629249
85.56837989872894,109.36717567298496
100.92000848916003,95.74422291389703
88.02324681827963,90.81485231308297
107.3735336278206,99.88558098333476
95.54489946795502,98.64962762364432
115.40190688246622,106.72867247954751
109.52181322318776,123.30796256847086
100.1775649927947,98.0662735518065
87.51939232288372,103.60516028131691
112.64474083649064,119.74646452980718
90.07221985064646,99.16151642616728
89.60952512203865,95.7755736430674
113.32447477089752,115.64181436085168
109.12573271483815,106.23887850058833
102.01745028090201,108.19434155805247
106.16883071603648,105.14499694562704
106.31898119900829,119.10536085985872
106.57814845078491,106.09169092045147
105.3128772943668,102.20138500472729
100.99817886372244,85.93500657600461
111.78354306769049,114.39402001227619
110.79610860961677,122.69880347132204
88.07612178412496,104.90143284240627
106.99953135371258,113.98719084192129
94.3559002820627,111.96990382400148
100.00346763083633,97.96944166819446
